f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,label
0.00018310546875,0.0020751953125,0.01849365234375,0.03546142578125,0.046630859375,0.04833984375,0.03411865234375,0.01971435546875,0.01025390625,0.00299072265625,0.0008544921875,0.0006103515625,0.0006103515625,0.0006103515625,0.0010986328125,0.0013427734375,0.001708984375,0.00347900390625,0.0360107421875,0.16070556640625,0.21661376953125,0.21466064453125,0.14337158203125,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018310546875,0.00457763671875,0.02728271484375,0.04412841796875,0.055908203125,0.0440673828125,0.02545166015625,0.01239013671875,0.00396728515625,0.00152587890625,0.00091552734375,0.000732421875,0.00091552734375,0.0010986328125,0.00225830078125,0.00677490234375,0.07977294921875,0.2030029296875,0.26239013671875,0.22003173828125,0.00262451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000244140625,0.00958251953125,0.0361328125,0.050537109375,0.05462646484375,0.03741455078125,0.01690673828125,0.00927734375,0.003173828125,0.00140380859375,0.00115966796875,0.00079345703125,0.00091552734375,0.001220703125,0.0023193359375,0.0048828125,0.0673828125,0.2022705078125,0.251953125,0.23712158203125,0.01068115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.872802734375,47.182790871771964,healthy
0.0015869140625,0.01422119140625,0.0277099609375,0.0379638671875,0.04547119140625,0.032470703125,0.02093505859375,0.00787353515625,0.004150390625,0.0018310546875,0.0003662109375,0.0006103515625,0.00048828125,0.00079345703125,0.0009765625,0.00042724609375,0.0009765625,0.00201416015625,0.02593994140625,0.140380859375,0.25494384765625,0.2327880859375,0.14508056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.00531005859375,0.0318603515625,0.04925537109375,0.05364990234375,0.0343017578125,0.01385498046875,0.00457763671875,0.00225830078125,0.000732421875,0.00054931640625,0.001220703125,0.00067138671875,0.00482177734375,0.06207275390625,0.2052001953125,0.28741455078125,0.24078369140625,0.0013427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00201416015625,0.02374267578125,0.04815673828125,0.05694580078125,0.03857421875,0.01776123046875,0.00439453125,0.00152587890625,0.0010986328125,0.0009765625,0.00140380859375,0.00103759765625,0.001220703125,0.00286865234375,0.0450439453125,0.19281005859375,0.28857421875,0.2645263671875,0.00732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,41.63423526256292,healthy
0.0013427734375,0.01141357421875,0.02740478515625,0.0328369140625,0.0355224609375,0.0250244140625,0.02044677734375,0.01470947265625,0.0087890625,0.00384521484375,0.002197265625,0.001220703125,0.000732421875,0.00042724609375,0.00048828125,0.00091552734375,0.0006103515625,0.0015869140625,0.00360107421875,0.05682373046875,0.2249755859375,0.24822998046875,0.274658203125,0.002197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010986328125,0.01092529296875,0.02899169921875,0.03826904296875,0.03631591796875,0.02752685546875,0.02239990234375,0.01239013671875,0.00439453125,0.0018310546875,0.00103759765625,0.00091552734375,0.000244140625,0.001220703125,0.00146484375,0.0089111328125,0.15118408203125,0.25408935546875,0.2802734375,0.11651611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103515625e-05,0.0025634765625,0.01446533203125,0.03314208984375,0.03863525390625,0.037109375,0.02728271484375,0.02032470703125,0.00750732421875,0.0023193359375,0.00115966796875,0.00067138671875,0.000732421875,0.00054931640625,0.000732421875,0.00146484375,0.006591796875,0.12005615234375,0.25592041015625,0.28411865234375,0.14459228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.874755859375,44.022803898933894,healthy
0.00390625,0.02960205078125,0.05322265625,0.0528564453125,0.0234375,0.00750732421875,0.00244140625,0.00115966796875,0.0009765625,0.00091552734375,0.000732421875,0.00103759765625,0.0009765625,0.00164794921875,0.000732421875,0.00244140625,0.00567626953125,0.04913330078125,0.1607666015625,0.20361328125,0.26324462890625,0.13397216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000732421875,0.01202392578125,0.04205322265625,0.05364990234375,0.036865234375,0.017333984375,0.0059814453125,0.00390625,0.00274658203125,0.00177001953125,0.00115966796875,0.00128173828125,0.00115966796875,0.00201416015625,0.00701904296875,0.07696533203125,0.17535400390625,0.24041748046875,0.26751708984375,0.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008544921875,0.0126953125,0.04296875,0.05218505859375,0.03546142578125,0.0174560546875,0.00616455078125,0.00323486328125,0.00213623046875,0.0029296875,0.001953125,0.00140380859375,0.00128173828125,0.0018310546875,0.00518798828125,0.0592041015625,0.174560546875,0.25054931640625,0.26971435546875,0.0582275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.068115234375,43.83689889854674,healthy
0.0,6.103515625e-05,0.0084228515625,0.03387451171875,0.058837890625,0.06707763671875,0.0733642578125,0.06640625,0.049072265625,0.03094482421875,0.01788330078125,0.00836181640625,0.00518798828125,0.002197265625,0.00128173828125,0.00067138671875,0.00067138671875,0.001220703125,0.0008544921875,0.00274658203125,0.0245361328125,0.166259765625,0.20562744140625,0.14324951171875,0.03118896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030517578125,0.01995849609375,0.06353759765625,0.07940673828125,0.08367919921875,0.06988525390625,0.04736328125,0.0302734375,0.01568603515625,0.00714111328125,0.003662109375,0.00140380859375,0.0010986328125,0.00103759765625,0.0008544921875,0.00146484375,0.0054931640625,0.0965576171875,0.21234130859375,0.16607666015625,0.0927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015869140625,0.02960205078125,0.07647705078125,0.09246826171875,0.086181640625,0.0631103515625,0.03662109375,0.020263671875,0.00872802734375,0.00445556640625,0.00225830078125,0.0008544921875,0.0010986328125,0.000732421875,0.0008544921875,0.00146484375,0.00494384765625,0.06109619140625,0.20257568359375,0.18524169921875,0.119384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.522216796875,58.28186992438289,healthy
0.01025390625,0.0609130859375,0.07666015625,0.05133056640625,0.02703857421875,0.010009765625,0.004150390625,0.001708984375,0.00152587890625,0.0009765625,0.00091552734375,0.00079345703125,0.0008544921875,0.00103759765625,0.00152587890625,0.00115966796875,0.00311279296875,0.00482177734375,0.03948974609375,0.18988037109375,0.23931884765625,0.2119140625,0.06060791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828125,0.03106689453125,0.075927734375,0.06475830078125,0.03948974609375,0.01739501953125,0.0062255859375,0.00311279296875,0.002197265625,0.00250244140625,0.00225830078125,0.00115966796875,0.00103759765625,0.00128173828125,0.00177001953125,0.00213623046875,0.01025390625,0.084716796875,0.236328125,0.26055908203125,0.15484619140625,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00201416015625,0.0438232421875,0.079833984375,0.0574951171875,0.0341796875,0.01385498046875,0.00506591796875,0.00238037109375,0.0013427734375,0.0018310546875,0.00213623046875,0.00238037109375,0.00128173828125,0.0009765625,0.0020751953125,0.002685546875,0.00799560546875,0.06903076171875,0.23846435546875,0.25146484375,0.1783447265625,0.0013427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.48388671875,55.452949854707725,healthy
0.015380859375,0.06195068359375,0.0731201171875,0.050048828125,0.0482177734375,0.0369873046875,0.01348876953125,0.0050048828125,0.00128173828125,0.00091552734375,0.0010986328125,0.0010986328125,0.00115966796875,0.0009765625,0.0013427734375,0.00213623046875,0.00341796875,0.0072021484375,0.06060791015625,0.15155029296875,0.2001953125,0.1671142578125,0.095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830078125,0.05438232421875,0.07196044921875,0.060791015625,0.04827880859375,0.0364990234375,0.01593017578125,0.00543212890625,0.002685546875,0.00146484375,0.001953125,0.001220703125,0.00140380859375,0.001220703125,0.0020751953125,0.0052490234375,0.01983642578125,0.12237548828125,0.1864013671875,0.18890380859375,0.16259765625,0.00103759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010009765625,0.0643310546875,0.07647705078125,0.0616455078125,0.04583740234375,0.0277099609375,0.01190185546875,0.00311279296875,0.00189208984375,0.00146484375,0.00238037109375,0.0018310546875,0.00140380859375,0.00152587890625,0.00189208984375,0.00482177734375,0.01507568359375,0.099609375,0.18402099609375,0.19573974609375,0.18292236328125,0.00439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.2685546875,58.98793571587708,healthy
0.0010986328125,0.0225830078125,0.06243896484375,0.0736083984375,0.071044921875,0.05767822265625,0.0467529296875,0.03155517578125,0.02105712890625,0.01141357421875,0.005126953125,0.00201416015625,0.0013427734375,0.00103759765625,0.00115966796875,0.00103759765625,0.002197265625,0.0045166015625,0.0052490234375,0.06134033203125,0.143310546875,0.141845703125,0.1484375,0.0821533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.039794921875,0.0767822265625,0.08642578125,0.07574462890625,0.05609130859375,0.03472900390625,0.01971435546875,0.00848388671875,0.0040283203125,0.00152587890625,0.00152587890625,0.0010986328125,0.00146484375,0.0025634765625,0.00518798828125,0.012451171875,0.1072998046875,0.163818359375,0.1453857421875,0.150390625,0.0015869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00286865234375,0.04339599609375,0.08770751953125,0.09344482421875,0.080322265625,0.0509033203125,0.02740478515625,0.01324462890625,0.00457763671875,0.0023193359375,0.00140380859375,0.00140380859375,0.00091552734375,0.0015869140625,0.00244140625,0.00445556640625,0.0103759765625,0.09674072265625,0.15399169921875,0.1455078125,0.16778564453125,0.0072021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.731201171875,60.522785636273994,healthy
0.000244140625,0.01849365234375,0.06756591796875,0.0712890625,0.05987548828125,0.0416259765625,0.0296630859375,0.01788330078125,0.00726318359375,0.0032958984375,0.0015869140625,0.00115966796875,0.00079345703125,0.00054931640625,0.00054931640625,0.00091552734375,0.00177001953125,0.0028076171875,0.00445556640625,0.02276611328125,0.20458984375,0.1783447265625,0.15386962890625,0.1085205078125,0.0001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00079345703125,0.032958984375,0.0731201171875,0.07513427734375,0.0546875,0.04034423828125,0.02313232421875,0.00958251953125,0.00506591796875,0.0025634765625,0.00250244140625,0.00128173828125,0.00067138671875,0.0006103515625,0.00152587890625,0.00262451171875,0.0064697265625,0.0657958984375,0.2169189453125,0.17706298828125,0.1800537109375,0.027099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115966796875,0.038330078125,0.080810546875,0.07769775390625,0.05078125,0.0377197265625,0.01702880859375,0.0072021484375,0.0029296875,0.00189208984375,0.00238037109375,0.0028076171875,0.000732421875,0.00115966796875,0.00140380859375,0.002685546875,0.00653076171875,0.0648193359375,0.22216796875,0.171875,0.17425537109375,0.03363037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.04119873046875,58.99330809365225,healthy
0.00823974609375,0.0322265625,0.0440673828125,0.03814697265625,0.03021240234375,0.02203369140625,0.01519775390625,0.0113525390625,0.00738525390625,0.00286865234375,0.00189208984375,0.0013427734375,0.00048828125,0.00091552734375,0.00103759765625,0.0009765625,0.00115966796875,0.002197265625,0.02490234375,0.1470947265625,0.26702880859375,0.24078369140625,0.098388671875,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030517578125,0.00323486328125,0.03106689453125,0.05670166015625,0.04656982421875,0.0355224609375,0.02398681640625,0.01092529296875,0.00494384765625,0.001953125,0.0010986328125,0.0015869140625,0.00128173828125,0.007568359375,0.08685302734375,0.222412109375,0.2987060546875,0.1646728515625,0.0006103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018310546875,0.0037841796875,0.03948974609375,0.06109619140625,0.0479736328125,0.0333251953125,0.01812744140625,0.00726318359375,0.0023193359375,0.00152587890625,0.0008544921875,0.00067138671875,0.0013427734375,0.0013427734375,0.00457763671875,0.06396484375,0.20654296875,0.30694580078125,0.19439697265625,0.0042724609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.881103515625,42.414486572905616,healthy
